Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release
Austria,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,164,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Australia,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,3463.95,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Canada,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,3627.3,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Switzerland,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,1526.95,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Germany,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,1749.35,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Denmark,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,602.65,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Finland,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,844.8,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Norway,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,164.8,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
New Zealand,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG,1353.6,goddamn,Tyga - A Boogie Wit da Hoodie,1,dance pop,5980363,0,Goddamn (feat. A Boogie wit da Hoodie),4/15/2019,1,1,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,579
Belgium,https://open.spotify.com/track/7JqF4AHCyokdICrFYF91zE,53.6,last man standing,Yung Felix - Chivv - Bizzey - Kraantje Pappie,1,dutch hip hop,93693,0,Last Man Standing,3/8/2019,1,2,0.951,0.702,1,-4.999,1,0.101,0.373,0.000246,0.159,0.763,124.976,190140,4,hip hop,617
Netherlands,https://open.spotify.com/track/7JqF4AHCyokdICrFYF91zE,22898.05,last man standing,Yung Felix - Chivv - Bizzey - Kraantje Pappie,1,dutch hip hop,93693,0,Last Man Standing,3/8/2019,1,2,0.951,0.702,1,-4.999,1,0.101,0.373,0.000246,0.159,0.763,124.976,190140,4,hip hop,617
Belgium,https://open.spotify.com/track/4KaBvpvtFM5OELSKKEMouy,2203.05,mocro sh*t,Ashafar,1,dutch hip hop,111471,0,Mocro Sh*t,7/30/2020,1,1,0.95,0.62,1,-6.76,1,0.165,0.0332,0,0.07,0.237,101.965,174643,4,hip hop,107
Netherlands,https://open.spotify.com/track/4KaBvpvtFM5OELSKKEMouy,7189.15,mocro sh*t,Ashafar,1,dutch hip hop,111471,0,Mocro Sh*t,7/30/2020,1,1,0.95,0.62,1,-6.76,1,0.165,0.0332,0,0.07,0.237,101.965,174643,4,hip hop,107
Global,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,15440.75,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
USA,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,32293.1,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
UK,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,9660.45,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Austria,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,6.4,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Australia,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,11239.85,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Belgium,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,3078.25,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Canada,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,21775.55,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Switzerland,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,825.6,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Germany,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,40,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Denmark,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,277.85,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Spain,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,21.6,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Finland,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,1393.25,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
France,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,18.4,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Ireland,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,9526.05,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Netherlands,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,63.2,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Norway,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,1772.35,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
New Zealand,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,16795.1,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Poland,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,21.6,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Portugal,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,1493.35,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Sweden,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,155.55,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Singapore,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,10.4,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
Taiwan,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,27.2,money,Cardi B,1,pop,13132135,0,Money,10/23/2018,1,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,pop,753
USA,https://open.spotify.com/track/7w5oKhvKnU8ghIdwVwTwAP,70.4,backwards,Gucci Mane - Meek Mill,1,atl hip hop,3520064,0,Backwards (feat. Meek Mill),6/13/2019,1,1,0.95,0.514,8,-5.232,1,0.0816,0.00912,0,0.101,0.478,122.984,177990,4,hip hop,520
Belgium,https://open.spotify.com/track/0Z8boxoWBzIGQYfPCtcWsV,100,henny pop,Hamza,1,belgian hip hop,400740,0,140 BPM,5/27/2020,2,3,0.95,0.31,0,-11.817,1,0.502,0.0254,0.00267,0.0772,0.449,133.011,231238,4,hip hop,171
France,https://open.spotify.com/track/0Z8boxoWBzIGQYfPCtcWsV,185.95,henny pop,Hamza,1,belgian hip hop,400740,0,140 BPM,5/27/2020,2,3,0.95,0.31,0,-11.817,1,0.502,0.0254,0.00267,0.0772,0.449,133.011,231238,4,hip hop,171
Global,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,1915.75,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
USA,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,4148,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Belgium,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,710.4,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Canada,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,3655.6,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Switzerland,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,1256.8,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Denmark,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,180,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Finland,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,156.8,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Italy,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,1170.5,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Norway,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,989.25,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
New Zealand,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,367.2,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Poland,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,68.8,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Portugal,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,1130.2,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Sweden,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,8.8,gucci gang,Lil Pump,1,emo rap,7325898,0,Gucci Gang,8/31/2017,1,1,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869,124056,4,rap,1171
Brazil,https://open.spotify.com/track/0gEqZe7K7dVg7rpe77kB4L,1824,chacoalhando,Mc Leléto,1,funk carioca,836873,0,Chacoalhando,5/30/2018,1,1,0.95,0.4,5,-1.359,0,0.465,0.109,0.00915,0.0577,0.583,131.03,128287,4,funk,899
Sweden,https://open.spotify.com/track/4URUc2gf1k0kjf7g7EsZV5,6834.3,not for sale,Yasin,1,swedish gangsta rap,88545,0,Handen Under Mona Lisas Kjol (PT:1),12/25/2019,2,6,0.95,0.477,1,-9.295,1,0.0529,0.0503,4.55E-05,0.0875,0.328,128,127031,4,rap,325
USA,https://open.spotify.com/track/4HiryJmwSwizCo4l2N7PpE,56,how i feel,Good Gas - A$AP Ferg - FKi 1st - 2 Chainz,1,vapor trap,26182,0,How I Feel,2/23/2018,1,1,0.949,0.508,0,-5.939,1,0.197,0.0872,1.68E-06,0.0851,0.325,121.965,212432,4,rap,995
Australia,https://open.spotify.com/track/2OP902ZzEbVEBoABSMz9xo,4353.1,paper route,Hooligan Hefs,1,aussie drill,96836,0,Paper Route,5/21/2020,1,1,0.949,0.54,6,-7.069,1,0.242,0.29,0,0.0936,0.538,131.965,200035,4,trap,177
New Zealand,https://open.spotify.com/track/2OP902ZzEbVEBoABSMz9xo,52.8,paper route,Hooligan Hefs,1,aussie drill,96836,0,Paper Route,5/21/2020,1,1,0.949,0.54,6,-7.069,1,0.242,0.29,0,0.0936,0.538,131.965,200035,4,trap,177
Netherlands,https://open.spotify.com/track/6SJ72hwPqveExPhzC9apBN,723.8,salopard,Ismo,1,dutch hip hop,146746,0,Salopard,2/2/2018,1,1,0.949,0.617,9,-8.631,1,0.219,0.0569,0,0.0618,0.854,127.096,170651,4,hip hop,1016
UK,https://open.spotify.com/track/7y9nU0xWUltavzK8U1Fp5k,2865.2,million bucks,JAY1,1,uk hip hop,236860,0,Million Bucks,12/5/2019,1,1,0.949,0.596,1,-7.98,1,0.249,0.00735,0.0002,0.0735,0.628,105.978,155405,4,hip hop,345
France,https://open.spotify.com/track/6GV3CxFZ2sAjvHS1P62m98,617.25,cocorico,Shay,1,francoton,153291,0,Cocorico,1/10/2019,1,1,0.949,0.661,6,-5.556,0,0.277,0.171,0,0.192,0.888,130.067,151485,4,indie,674
Denmark,https://open.spotify.com/track/0u2HxcwML2msMuuKUvpck8,13527.5,glo på mig,Tessa,1,danish pop,29238,0,Glo På Mig,5/15/2020,1,1,0.949,0.589,11,-6.397,1,0.302,0.204,0,0.0771,0.457,103.002,161888,4,pop,183
Italy,https://open.spotify.com/track/1Upi1oHB1ly7XdlbOz7Gjd,6027.55,bando - remix,ANNA - MadMan - Gemitaiz,1,italian hip hop,51615,0,Bando (Remix),4/23/2020,1,1,0.948,0.728,10,-5.153,0,0.276,0.104,0,0.105,0.529,120.007,168746,4,hip hop,205
Turkey,https://open.spotify.com/track/1uXrBvwyICvFg0gMdXANCV,1671.15,rdkyszn freestyle,Khontkar,1,turkish hip hop,602046,0,RDKYSZN FREESTYLE,7/8/2019,1,1,0.948,0.484,2,-8.47,1,0.174,0.455,0,0.11,0.177,109.963,144000,4,hip hop,495
Italy,https://open.spotify.com/track/1VxhRzYvR3r4f7T3WlAfdT,87.55,tiki taka,Quentin40,1,italian hip hop,116713,0,Tiki Taka (prod. Dr. Cream),2/22/2019,1,1,0.948,0.736,7,-7.503,1,0.147,0.0139,0,0.129,0.392,104.974,152000,4,hip hop,631
Global,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,172,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
USA,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,1605.65,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
Australia,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,441.25,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
Canada,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,3902.65,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
Denmark,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,2.4,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
Finland,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,869,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
Norway,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,1182.9,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
New Zealand,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,638.2,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
Sweden,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,220,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,1,cali rap,793305,0,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",8/28/2020,1,1,0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,253569,4,rap,78
Germany,https://open.spotify.com/track/2JwbZGB3OZD6iath3HV5ZZ,2177.2,cripwalks,BHZ - Pashanim - Monk,1,german alternative rap,134366,0,Cripwalks (with Pashanim & Monk),1/20/2020,1,1,0.947,0.46,8,-10.683,1,0.45,0.221,0,0.136,0.537,129.968,136489,4,rap,299
Brazil,https://open.spotify.com/track/6d9GEfxIyQiEtuG1EVBF5m,11987.5,"garupa, pt. 2",Dj Henrique de Ferraz - Nando - Luanzinho,1,funk carioca,215560,0,"Garupa, Pt. 2",3/18/2019,1,1,0.947,0.921,7,-2.988,1,0.378,0.705,0.0035,0.0621,0.738,130.022,142500,4,funk,607
Sweden,https://open.spotify.com/track/5kpDfPKTztLv5GWSMmqfjD,813.3,kapabel 2,Dree Low - Adel,1,swedish gangsta rap,109007,0,Kapabel 2,8/27/2019,1,1,0.947,0.608,9,-8.75,0,0.271,0.237,4.16E-05,0.0807,0.577,99.967,163200,4,rap,445
Turkey,https://open.spotify.com/track/35u4yRijMBIcZ4t6jm0NEf,47008.95,jenga,Khontkar - Ben Fero,1,turkish hip hop,602046,0,JENGA,6/7/2019,1,1,0.947,0.574,9,-6.687,1,0.132,0.00693,1.32E-05,0.0693,0.303,124.974,243833,4,hip hop,526
Denmark,https://open.spotify.com/track/4kSzCsjp3VlQHhgW2YcVqJ,36,hygger mig,Michael Williams,1,danish hip hop,5976,0,Hygger Mig,11/15/2019,1,1,0.947,0.457,11,-7.493,0,0.359,0.0716,0,0.106,0.652,122.112,122594,4,hip hop,365
New Zealand,https://open.spotify.com/track/7g5P2Jf8eUBBPKXqC1SPKG,5006.1,blueprint,Hp Boyz,1,aussie drill,74622,0,Blueprint,5/8/2019,1,1,0.946,0.379,10,-13.206,0,0.22,0.0391,5.52E-05,0.0652,0.53,133.053,247625,4,trap,556
France,https://open.spotify.com/track/1MbmPrRyDNrwXxvMrrdyLk,1921.6,léwé,Nakry,1,french hip hop,11160,0,Léwé,2/16/2020,1,1,0.946,0.363,6,-11.406,0,0.0733,0.36,0,0.0844,0.772,111.001,216168,4,hip hop,272
Austria,https://open.spotify.com/track/1rYC34UUszS0QzzECNRhYb,3.2,haute,Tyga - J Balvin - Chris Brown,1,dance pop,5980363,0,Haute (feat. J Balvin & Chris Brown),6/5/2019,1,1,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,4,pop,528
Australia,https://open.spotify.com/track/1rYC34UUszS0QzzECNRhYb,64,haute,Tyga - J Balvin - Chris Brown,1,dance pop,5980363,0,Haute (feat. J Balvin & Chris Brown),6/5/2019,1,1,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,4,pop,528
Switzerland,https://open.spotify.com/track/1rYC34UUszS0QzzECNRhYb,154,haute,Tyga - J Balvin - Chris Brown,1,dance pop,5980363,0,Haute (feat. J Balvin & Chris Brown),6/5/2019,1,1,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,4,pop,528
Germany,https://open.spotify.com/track/1rYC34UUszS0QzzECNRhYb,98.6,haute,Tyga - J Balvin - Chris Brown,1,dance pop,5980363,0,Haute (feat. J Balvin & Chris Brown),6/5/2019,1,1,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,4,pop,528
New Zealand,https://open.spotify.com/track/1rYC34UUszS0QzzECNRhYb,9.6,haute,Tyga - J Balvin - Chris Brown,1,dance pop,5980363,0,Haute (feat. J Balvin & Chris Brown),6/5/2019,1,1,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,4,pop,528
Global,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,10913.5,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
USA,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,24863.95,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
UK,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1232.8,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Austria,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1980.75,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Australia,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,11472.25,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Belgium,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1419.2,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Canada,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,16744.2,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Switzerland,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,2673.25,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Germany,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,1347.2,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Denmark,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,340.8,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Spain,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,60.8,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
Finland,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,374.4,caroline,Aminé,1,hip hop,1435088,0,Caroline,8/26/2016,1,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.743,120.058,209747,4,hip hop,1532
